--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.35,73
Assists,0.12,26
Non-Penalty Goals,0.35,81
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.12,60
Red Cards,0.00,56
,,
xG,0.22,49
npxG,0.22,56
xA,0.13,26
npxG+xA,0.35,37
Goals,0.35,73
Shots Total,2.62,78
Shots on target,1.05,80
Shots on target %,40.0%,74
Goals/Shot,0.13,62
Goals/Shot on target,0.33,54
Average Shot Distance,17.10,55
Shots from free kicks,0.00,25
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.22,49
npxG,0.22,56
npxG/Sh,0.09,37
Goals - xG,+0.13,89
Non-Penalty Goals - npxG,+0.13,88
Passes Completed,23.14,30
Passes Attempted,34.22,36
Pass Completion %,67.6%,14
Total Passing Distance,365.25,26
Progressive Passing Distance,112.97,42
,,
Passes Completed (Short),12.53,30
Passes Attempted (Short),16.09,40
Pass Completion % (Short),77.9%,6
,,
Passes Completed (Medium),7.40,25
Passes Attempted (Medium),10.96,37
Pass Completion % (Medium),67.6%,5
,,
Passes Completed (Long),2.22,35
Passes Attempted (Long),5.07,51
Pass Completion % (Long),43.7%,16
Assists,0.12,26
xA,0.13,26
Key Passes,1.17,22
Passes into Final Third,1.57,40
Passes into Penalty Area,1.17,37
Crosses into Penalty Area,0.35,60
Progressive Passes,3.03,45
Passes Attempted,34.22,36
,,
Live-ball passes,32.00,36
Dead-ball passes,2.22,49
Passes from Free Kicks,0.47,51
Through Balls,0.12,56
Passes Under Pressure,6.24,31
Switches,0.82,33
Crosses,2.16,61
Corner Kicks,1.17,58
,,
Inswinging Corner Kicks,0.87,69
Outswinging Corner Kicks,0.06,39
Straight Corner Kicks,0.06,70
,,
Ground passes,21.28,27
Low Passes,5.36,69
High Passes,7.58,70
,,
Passes Attempted (Left),26.70,80
Passes Attempted (Right),3.32,7
Passes Attempted (Head),1.92,93
Throw-Ins taken,0.58,68
Passes Attempted (Other),0.12,16
,,
Passes Completed,23.14,30
Passes Offside,0.12,72
Passes Out of Bounds,0.93,13
Passes Intercepted,1.69,43
Passes Blocked,1.57,38
Shot-Creating Actions,2.80,31
,,
SCA (PassLive),1.81,28
SCA (PassDead),0.12,40
SCA (Drib),0.29,62
SCA (Sh),0.29,85
SCA (Fld),0.17,51
SCA (Def),0.12,81
,,
Goal-Creating Actions,0.17,9
,,
GCA (PassLive),0.12,13
GCA (PassDead),0.00,30
GCA (Drib),0.00,25
GCA (Sh),0.06,83
GCA (Fld),0.00,26
GCA (Def),0.00,40
Tackles,2.27,95
Tackles Won,1.52,97
Tackles (Def 3rd),0.76,84
Tackles (Mid 3rd),0.99,94
Tackles (Att 3rd),0.52,90
,,
Dribblers Tackled,0.76,92
Dribbles Contested,1.87,75
% of dribblers tackled,40.6%,85
Dribbled Past,1.11,33
,,
Pressures,17.55,58
Successful Pressures,4.72,53
Successful Pressure %,26.9%,40
Pressures (Def 3rd),3.56,51
Pressures (Mid 3rd),6.53,37
Pressures (Att 3rd),7.46,87
,,
Blocks,1.34,66
Shots Blocked,0.12,67
Shots Saved,0.00,49
Passes Blocked,1.22,66
,,
Interceptions,2.10,99
Tkl+Int,4.37,99
Clearances,0.76,82
Errors,0.00,57
Touches,49.95,47
Touches (Def Pen),1.40,85
Touches (Def 3rd),6.70,57
Touches (Mid 3rd),21.33,42
Touches (Att 3rd),26.41,61
Touches (Att Pen),4.72,63
Touches (Live-Ball),47.91,46
,,
Dribbles Completed,1.69,58
Dribbles Attempted,3.56,65
Successful Dribble %,47.5%,31
Players Dribbled Past,1.81,54
Nutmegs,0.12,36
,,
Carries,33.28,30
Total Carrying Distance,194.75,40
Progressive Carrying Distance,124.80,65
Progressive Carries,6.41,59
Carries into Final Third,2.16,64
Carries into Penalty Area,1.28,72
Miscontrols,2.22,46
Dispossessed,2.22,33
,,
Pass Targets,41.91,26
Passes Received,32.88,32
Passes Received %,78.4%,54
Progressive Passes Rec,7.17,72
Yellow Cards,0.12,60
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,1.57,28
Fouls Drawn,1.81,58
Offsides,0.23,60
Crosses,2.16,61
,,
Interceptions,2.10,99
Tackles Won,1.52,97
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.06,2
Own Goals,0.00,51
Ball Recoveries,7.40,86
,,
Aerials won,1.87,93
Aerials lost,2.56,11
% of Aerials Won,42.1%,80
