--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.20,9
Assists,0.59,99
Non-Penalty Goals,0.20,18
Penalty Kicks Made,0.00,17
Penalty Kicks Attempted,0.00,14
Yellow Cards,0.10,66
Red Cards,0.10,1
,,
xG,0.25,8
npxG,0.25,16
xA,0.30,97
npxG+xA,0.54,72
Goals,0.20,9
Shots Total,2.47,47
Shots on target,1.28,82
Shots on target %,52.0%,99
Goals/Shot,0.08,14
Goals/Shot on target,0.15,2
Average Shot Distance,16.50,19
Shots from free kicks,0.00,30
Penalty Kicks Made,0.00,17
Penalty Kicks Attempted,0.00,14
,,
xG,0.25,8
npxG,0.25,16
npxG/Sh,0.10,14
Goals - xG,-0.05,27
Non-Penalty Goals - npxG,-0.05,27
Passes Completed,17.88,67
Passes Attempted,28.25,76
Pass Completion %,63.3%,14
Total Passing Distance,307.44,72
Progressive Passing Distance,77.55,82
,,
Passes Completed (Short),8.79,42
Passes Attempted (Short),13.34,66
Pass Completion % (Short),65.9%,3
,,
Passes Completed (Medium),6.03,73
Passes Attempted (Medium),8.50,75
Pass Completion % (Medium),70.9%,44
,,
Passes Completed (Long),2.17,84
Passes Attempted (Long),3.95,87
Pass Completion % (Long),55.0%,35
Assists,0.59,99
xA,0.30,97
Key Passes,1.68,91
Passes into Final Third,1.78,84
Passes into Penalty Area,0.59,42
Crosses into Penalty Area,0.10,50
Progressive Passes,1.88,74
Passes Attempted,28.25,76
,,
Live-ball passes,28.06,80
Dead-ball passes,0.20,1
Passes from Free Kicks,0.00,20
Through Balls,0.40,99
Passes Under Pressure,7.71,75
Switches,0.59,72
Crosses,0.69,46
Corner Kicks,0.00,34
,,
Inswinging Corner Kicks,0.00,39
Outswinging Corner Kicks,0.00,42
Straight Corner Kicks,0.00,45
,,
Ground passes,19.76,82
Low Passes,4.35,48
High Passes,4.15,59
,,
Passes Attempted (Left),3.75,59
Passes Attempted (Right),20.35,82
Passes Attempted (Head),1.58,72
Throw-Ins taken,0.10,45
Passes Attempted (Other),0.99,93
,,
Passes Completed,17.88,67
Passes Offside,0.49,1
Passes Out of Bounds,0.49,39
Passes Intercepted,1.88,4
Passes Blocked,1.48,12
Shot-Creating Actions,3.95,94
,,
SCA (PassLive),2.77,96
SCA (PassDead),0.00,36
SCA (Drib),0.49,96
SCA (Sh),0.20,45
SCA (Fld),0.40,91
SCA (Def),0.10,77
,,
Goal-Creating Actions,0.79,99
,,
GCA (PassLive),0.79,99
GCA (PassDead),0.00,46
GCA (Drib),0.00,24
GCA (Sh),0.00,18
GCA (Fld),0.00,19
GCA (Def),0.00,40
Tackles,0.30,10
Tackles Won,0.30,24
Tackles (Def 3rd),0.00,5
Tackles (Mid 3rd),0.20,32
Tackles (Att 3rd),0.10,11
,,
Dribblers Tackled,0.00,3
Dribbles Contested,0.10,1
% of dribblers tackled,0.0%,3
Dribbled Past,0.10,99
,,
Pressures,10.47,12
Successful Pressures,2.96,14
Successful Pressure %,28.3%,66
Pressures (Def 3rd),1.19,45
Pressures (Mid 3rd),4.74,22
Pressures (Att 3rd),4.54,7
,,
Blocks,0.69,41
Shots Blocked,0.00,4
Shots Saved,0.00,48
Passes Blocked,0.69,62
,,
Interceptions,0.10,1
Tkl+Int,0.40,4
Clearances,0.40,27
Errors,0.00,53
Touches,43.57,85
Touches (Def Pen),0.69,37
Touches (Def 3rd),3.16,61
Touches (Mid 3rd),18.97,69
Touches (Att 3rd),23.41,88
Touches (Att Pen),6.42,81
Touches (Live-Ball),43.37,90
,,
Dribbles Completed,1.48,85
Dribbles Attempted,2.96,84
Successful Dribble %,50.0%,58
Players Dribbled Past,1.78,88
Nutmegs,0.20,90
,,
Carries,30.63,85
Total Carrying Distance,136.23,80
Progressive Carrying Distance,77.55,80
Progressive Carries,4.15,80
Carries into Final Third,1.09,61
Carries into Penalty Area,1.09,82
Miscontrols,4.05,6
Dispossessed,2.07,32
,,
Pass Targets,57.30,96
Passes Received,35.27,92
Passes Received %,61.6%,63
Progressive Passes Rec,9.09,85
Yellow Cards,0.10,66
Red Cards,0.10,1
Second Yellow Card,0.00,53
Fouls Committed,2.47,7
Fouls Drawn,3.75,99
Offsides,0.49,66
Crosses,0.69,46
,,
Interceptions,0.10,1
Tackles Won,0.30,24
Penalty Kicks Won,0.00,22
Penalty Kicks Conceded,0.10,1
Own Goals,0.00,52
Ball Recoveries,4.84,85
,,
Aerials won,1.98,50
Aerials lost,3.75,37
% of Aerials Won,34.5%,33
