--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.22,41
Assists,0.07,12
Non-Penalty Goals,0.22,48
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.15,51
Red Cards,0.07,1
,,
xG,0.18,34
npxG,0.18,42
xA,0.06,3
npxG+xA,0.24,12
Goals,0.22,41
Shots Total,1.60,25
Shots on target,0.80,59
Shots on target %,50.0%,95
Goals/Shot,0.14,68
Goals/Shot on target,0.27,37
Average Shot Distance,16.60,60
Shots from free kicks,0.00,25
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.18,34
npxG,0.18,42
npxG/Sh,0.11,58
Goals - xG,+0.04,62
Non-Penalty Goals - npxG,+0.04,63
Passes Completed,20.66,19
Passes Attempted,28.01,16
Pass Completion %,73.8%,40
Total Passing Distance,307.18,11
Progressive Passing Distance,88.84,20
,,
Passes Completed (Short),11.20,23
Passes Attempted (Short),13.61,20
Pass Completion % (Short),82.4%,27
,,
Passes Completed (Medium),8.08,31
Passes Attempted (Medium),10.04,24
Pass Completion % (Medium),80.4%,57
,,
Passes Completed (Long),0.65,1
Passes Attempted (Long),1.82,4
Pass Completion % (Long),36.0%,3
Assists,0.07,12
xA,0.06,3
Key Passes,0.73,2
Passes into Final Third,1.96,57
Passes into Penalty Area,0.95,21
Crosses into Penalty Area,0.22,35
Progressive Passes,2.69,38
Passes Attempted,28.01,16
,,
Live-ball passes,27.14,20
Dead-ball passes,0.87,21
Passes from Free Kicks,0.07,16
Through Balls,0.00,8
Passes Under Pressure,8.80,83
Switches,0.51,17
Crosses,0.95,14
Corner Kicks,0.29,35
,,
Inswinging Corner Kicks,0.22,47
Outswinging Corner Kicks,0.07,44
Straight Corner Kicks,0.00,26
,,
Ground passes,21.03,25
Low Passes,3.78,19
High Passes,3.20,14
,,
Passes Attempted (Left),23.35,75
Passes Attempted (Right),2.11,4
Passes Attempted (Head),1.24,68
Throw-Ins taken,0.29,37
Passes Attempted (Other),0.07,10
,,
Passes Completed,20.66,19
Passes Offside,0.15,63
Passes Out of Bounds,0.73,38
Passes Intercepted,1.46,63
Passes Blocked,1.31,66
Shot-Creating Actions,2.76,29
,,
SCA (PassLive),1.38,8
SCA (PassDead),0.00,13
SCA (Drib),0.51,92
SCA (Sh),0.15,41
SCA (Fld),0.22,62
SCA (Def),0.51,99
,,
Goal-Creating Actions,0.22,17
,,
GCA (PassLive),0.07,6
GCA (PassDead),0.00,30
GCA (Drib),0.00,25
GCA (Sh),0.00,22
GCA (Fld),0.00,26
GCA (Def),0.15,99
Tackles,2.98,99
Tackles Won,1.96,99
Tackles (Def 3rd),1.02,96
Tackles (Mid 3rd),1.46,99
Tackles (Att 3rd),0.51,87
,,
Dribblers Tackled,0.58,72
Dribbles Contested,1.38,51
% of dribblers tackled,42.1%,90
Dribbled Past,0.80,68
,,
Pressures,29.10,99
Successful Pressures,6.40,93
Successful Pressure %,22.0%,1
Pressures (Def 3rd),5.82,95
Pressures (Mid 3rd),15.42,99
Pressures (Att 3rd),7.86,93
,,
Blocks,1.96,96
Shots Blocked,0.00,6
Shots Saved,0.00,49
Passes Blocked,1.96,98
,,
Interceptions,1.31,78
Tkl+Int,4.29,98
Clearances,0.29,34
Errors,0.00,57
Touches,43.95,22
Touches (Def Pen),0.80,47
Touches (Def 3rd),6.48,51
Touches (Mid 3rd),21.83,43
Touches (Att 3rd),20.74,23
Touches (Att Pen),3.13,26
Touches (Live-Ball),43.07,28
,,
Dribbles Completed,2.04,75
Dribbles Attempted,3.71,68
Successful Dribble %,54.9%,67
Players Dribbled Past,2.11,66
Nutmegs,0.07,22
,,
Carries,33.03,30
Total Carrying Distance,193.46,40
Progressive Carrying Distance,113.94,47
Progressive Carries,5.53,36
Carries into Final Third,2.47,75
Carries into Penalty Area,1.09,59
Miscontrols,1.53,83
Dispossessed,3.86,1
,,
Pass Targets,36.16,5
Passes Received,28.01,15
Passes Received %,77.5%,50
Progressive Passes Rec,4.22,13
Yellow Cards,0.15,51
Red Cards,0.07,1
Second Yellow Card,0.00,53
Fouls Committed,2.84,1
Fouls Drawn,1.89,62
Offsides,0.00,99
Crosses,0.95,14
,,
Interceptions,1.31,78
Tackles Won,1.96,99
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,7.20,80
,,
Aerials won,1.16,81
Aerials lost,1.46,44
% of Aerials Won,44.4%,87
