--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.17,85
Assists,0.04,34
Non-Penalty Goals,0.17,89
Penalty Kicks Made,0.00,47
Penalty Kicks Attempted,0.00,47
Yellow Cards,0.21,55
Red Cards,0.00,61
,,
xG,0.10,71
npxG,0.10,76
xA,0.06,33
npxG+xA,0.15,55
Goals,0.17,85
Shots Total,1.10,56
Shots on target,0.47,84
Shots on target %,42.3%,91
Goals/Shot,0.15,90
Goals/Shot on target,0.36,72
Average Shot Distance,18.90,64
Shots from free kicks,0.00,33
Penalty Kicks Made,0.00,47
Penalty Kicks Attempted,0.00,47
,,
xG,0.10,71
npxG,0.10,76
npxG/Sh,0.09,78
Goals - xG,+0.07,91
Non-Penalty Goals - npxG,+0.07,92
Passes Completed,25.36,6
Passes Attempted,32.59,5
Pass Completion %,77.8%,18
Total Passing Distance,504.66,12
Progressive Passing Distance,110.76,6
,,
Passes Completed (Short),9.47,2
Passes Attempted (Short),11.58,2
Pass Completion % (Short),81.8%,7
,,
Passes Completed (Medium),10.82,10
Passes Attempted (Medium),13.53,12
Pass Completion % (Medium),80.0%,9
,,
Passes Completed (Long),4.35,29
Passes Attempted (Long),5.83,23
Pass Completion % (Long),74.6%,72
Assists,0.04,34
xA,0.06,33
Key Passes,0.55,26
Passes into Final Third,1.48,2
Passes into Penalty Area,0.55,35
Crosses into Penalty Area,0.08,47
Progressive Passes,2.49,15
Passes Attempted,32.59,5
,,
Live-ball passes,32.09,6
Dead-ball passes,0.51,6
Passes from Free Kicks,0.47,14
Through Balls,0.00,11
Passes Under Pressure,6.38,16
Switches,1.14,38
Crosses,0.47,48
Corner Kicks,0.04,50
,,
Inswinging Corner Kicks,0.04,64
Outswinging Corner Kicks,0.00,29
Straight Corner Kicks,0.00,38
,,
Ground passes,20.67,5
Low Passes,5.24,49
High Passes,6.68,35
,,
Passes Attempted (Left),2.37,4
Passes Attempted (Right),25.62,23
Passes Attempted (Head),2.92,88
Throw-Ins taken,0.00,6
Passes Attempted (Other),0.13,18
,,
Passes Completed,25.36,6
Passes Offside,0.13,63
Passes Out of Bounds,0.89,24
Passes Intercepted,0.76,97
Passes Blocked,1.01,44
Shot-Creating Actions,1.31,21
,,
SCA (PassLive),1.10,26
SCA (PassDead),0.00,23
SCA (Drib),0.00,15
SCA (Sh),0.17,85
SCA (Fld),0.00,11
SCA (Def),0.04,33
,,
Goal-Creating Actions,0.17,46
,,
GCA (PassLive),0.13,48
GCA (PassDead),0.00,39
GCA (Drib),0.00,42
GCA (Sh),0.04,85
GCA (Fld),0.00,39
GCA (Def),0.00,43
Tackles,1.82,27
Tackles Won,1.06,20
Tackles (Def 3rd),0.63,20
Tackles (Mid 3rd),1.14,62
Tackles (Att 3rd),0.04,1
,,
Dribblers Tackled,0.51,18
Dribbles Contested,2.11,60
% of dribblers tackled,24.0%,5
Dribbled Past,1.61,21
,,
Pressures,17.67,39
Successful Pressures,4.48,18
Successful Pressure %,25.4%,11
Pressures (Def 3rd),5.24,35
Pressures (Mid 3rd),9.13,44
Pressures (Att 3rd),3.30,63
,,
Blocks,1.73,64
Shots Blocked,0.42,77
Shots Saved,0.00,45
Passes Blocked,1.31,57
,,
Interceptions,1.56,37
Tkl+Int,3.38,26
Clearances,1.56,71
Errors,0.00,67
Touches,42.36,4
Touches (Def Pen),3.21,75
Touches (Def 3rd),12.60,32
Touches (Mid 3rd),22.15,3
Touches (Att 3rd),9.30,17
Touches (Att Pen),1.06,46
Touches (Live-Ball),41.94,5
,,
Dribbles Completed,0.30,10
Dribbles Attempted,0.47,6
Successful Dribble %,63.6%,55
Players Dribbled Past,0.38,15
Nutmegs,0.00,17
,,
Carries,23.76,5
Total Carrying Distance,102.17,5
Progressive Carrying Distance,38.51,3
Progressive Carries,1.82,8
Carries into Final Third,0.51,8
Carries into Penalty Area,0.08,38
Miscontrols,0.97,42
Dispossessed,0.89,60
,,
Pass Targets,28.79,6
Passes Received,24.35,6
Passes Received %,84.6%,11
Progressive Passes Rec,2.11,62
Yellow Cards,0.21,55
Red Cards,0.00,61
Second Yellow Card,0.00,58
Fouls Committed,2.07,24
Fouls Drawn,1.14,35
Offsides,0.04,38
Crosses,0.47,48
,,
Interceptions,1.56,37
Tackles Won,1.06,20
Penalty Kicks Won,0.00,43
Penalty Kicks Conceded,0.00,61
Own Goals,0.00,53
Ball Recoveries,9.55,44
,,
Aerials won,2.03,78
Aerials lost,1.65,21
% of Aerials Won,55.2%,69
