--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.28,55
Assists,0.17,48
Non-Penalty Goals,0.24,55
Penalty Kicks Made,0.03,76
Penalty Kicks Attempted,0.03,72
Yellow Cards,0.07,75
Red Cards,0.00,56
,,
xG,0.18,35
npxG,0.16,26
xA,0.14,33
npxG+xA,0.30,24
Goals,0.28,55
Shots Total,1.87,39
Shots on target,0.69,46
Shots on target %,37.0%,54
Goals/Shot,0.13,62
Goals/Shot on target,0.35,61
Average Shot Distance,18.70,36
Shots from free kicks,0.07,61
Penalty Kicks Made,0.03,76
Penalty Kicks Attempted,0.03,72
,,
xG,0.18,35
npxG,0.16,26
npxG/Sh,0.09,37
Goals - xG,+0.09,81
Non-Penalty Goals - npxG,+0.09,78
Passes Completed,42.38,88
Passes Attempted,50.77,85
Pass Completion %,83.5%,91
Total Passing Distance,677.34,84
Progressive Passing Distance,180.80,79
,,
Passes Completed (Short),21.38,87
Passes Attempted (Short),23.67,86
Pass Completion % (Short),90.3%,93
,,
Passes Completed (Medium),15.73,90
Passes Attempted (Medium),19.20,91
Pass Completion % (Medium),81.9%,65
,,
Passes Completed (Long),3.40,66
Passes Attempted (Long),4.96,48
Pass Completion % (Long),68.5%,86
Assists,0.17,48
xA,0.14,33
Key Passes,2.04,78
Passes into Final Third,3.53,87
Passes into Penalty Area,1.56,65
Crosses into Penalty Area,0.28,48
Progressive Passes,4.33,75
Passes Attempted,50.77,85
,,
Live-ball passes,47.62,87
Dead-ball passes,3.15,63
Passes from Free Kicks,0.45,49
Through Balls,0.03,21
Passes Under Pressure,7.69,67
Switches,0.87,36
Crosses,0.94,13
Corner Kicks,1.46,64
,,
Inswinging Corner Kicks,0.31,54
Outswinging Corner Kicks,0.59,70
Straight Corner Kicks,0.03,58
,,
Ground passes,37.46,87
Low Passes,6.83,92
High Passes,6.48,58
,,
Passes Attempted (Left),13.03,70
Passes Attempted (Right),35.66,81
Passes Attempted (Head),1.52,87
Throw-Ins taken,0.07,1
Passes Attempted (Other),0.21,42
,,
Passes Completed,42.38,88
Passes Offside,0.38,6
Passes Out of Bounds,0.42,77
Passes Intercepted,1.94,25
Passes Blocked,0.62,99
Shot-Creating Actions,3.81,72
,,
SCA (PassLive),2.81,82
SCA (PassDead),0.35,61
SCA (Drib),0.14,23
SCA (Sh),0.21,64
SCA (Fld),0.17,51
SCA (Def),0.14,89
,,
Goal-Creating Actions,0.52,74
,,
GCA (PassLive),0.35,68
GCA (PassDead),0.07,80
GCA (Drib),0.00,25
GCA (Sh),0.07,88
GCA (Fld),0.03,62
GCA (Def),0.00,40
Tackles,0.94,19
Tackles Won,0.62,23
Tackles (Def 3rd),0.35,33
Tackles (Mid 3rd),0.45,27
Tackles (Att 3rd),0.14,10
,,
Dribblers Tackled,0.31,27
Dribbles Contested,0.97,19
% of dribblers tackled,32.1%,59
Dribbled Past,0.66,79
,,
Pressures,14.83,33
Successful Pressures,3.99,27
Successful Pressure %,26.9%,40
Pressures (Def 3rd),2.81,29
Pressures (Mid 3rd),6.90,43
Pressures (Att 3rd),5.13,41
,,
Blocks,0.97,32
Shots Blocked,0.21,91
Shots Saved,0.00,49
Passes Blocked,0.76,21
,,
Interceptions,0.69,23
Tkl+Int,1.63,12
Clearances,0.24,23
Errors,0.00,57
Touches,60.06,79
Touches (Def Pen),0.76,43
Touches (Def 3rd),8.49,85
Touches (Mid 3rd),32.33,90
Touches (Att 3rd),23.36,42
Touches (Att Pen),3.26,31
Touches (Live-Ball),56.80,82
,,
Dribbles Completed,0.90,13
Dribbles Attempted,1.70,12
Successful Dribble %,53.1%,58
Players Dribbled Past,0.94,10
Nutmegs,0.10,32
,,
Carries,38.99,60
Total Carrying Distance,198.12,45
Progressive Carrying Distance,100.12,30
Progressive Carries,5.30,31
Carries into Final Third,1.84,47
Carries into Penalty Area,0.24,1
Miscontrols,1.42,86
Dispossessed,1.14,93
,,
Pass Targets,53.58,74
Passes Received,46.72,82
Passes Received %,87.2%,93
Progressive Passes Rec,5.30,32
Yellow Cards,0.07,75
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,0.94,72
Fouls Drawn,1.32,30
Offsides,0.03,97
Crosses,0.94,13
,,
Interceptions,0.69,23
Tackles Won,0.62,23
Penalty Kicks Won,0.03,72
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,6.45,57
,,
Aerials won,0.28,13
Aerials lost,0.62,92
% of Aerials Won,30.8%,37
