--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.03,48
Assists,0.23,93
Non-Penalty Goals,0.03,48
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.00,48
Yellow Cards,0.07,90
Red Cards,0.00,60
,,
xG,0.12,92
npxG,0.12,94
xA,0.19,91
npxG+xA,0.30,96
Goals,0.03,48
Shots Total,1.50,95
Shots on target,0.33,86
Shots on target %,21.7%,32
Goals/Shot,0.02,40
Goals/Shot on target,0.10,38
Average Shot Distance,17.40,70
Shots from free kicks,0.03,82
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.00,48
,,
xG,0.12,92
npxG,0.12,94
npxG/Sh,0.08,71
Goals - xG,-0.08,1
Non-Penalty Goals - npxG,-0.08,1
Passes Completed,35.73,33
Passes Attempted,50.21,44
Pass Completion %,71.2%,15
Total Passing Distance,628.86,31
Progressive Passing Distance,310.80,66
,,
Passes Completed (Short),15.68,29
Passes Attempted (Short),19.62,41
Pass Completion % (Short),79.9%,2
,,
Passes Completed (Medium),16.37,50
Passes Attempted (Medium),21.38,59
Pass Completion % (Medium),76.6%,21
,,
Passes Completed (Long),3.19,24
Passes Attempted (Long),6.57,28
Pass Completion % (Long),48.5%,35
Assists,0.23,93
xA,0.19,91
Key Passes,1.43,85
Passes into Final Third,2.86,64
Passes into Penalty Area,1.76,90
Crosses into Penalty Area,0.46,54
Progressive Passes,6.34,96
Passes Attempted,50.21,44
,,
Live-ball passes,41.68,48
Dead-ball passes,8.52,26
Passes from Free Kicks,0.36,7
Through Balls,0.03,43
Passes Under Pressure,5.69,36
Switches,0.78,30
Crosses,3.03,82
Corner Kicks,0.20,74
,,
Inswinging Corner Kicks,0.10,78
Outswinging Corner Kicks,0.00,31
Straight Corner Kicks,0.00,42
,,
Ground passes,26.62,36
Low Passes,13.15,87
High Passes,10.44,44
,,
Passes Attempted (Left),7.78,49
Passes Attempted (Right),32.34,64
Passes Attempted (Head),1.53,30
Throw-Ins taken,7.97,36
Passes Attempted (Other),0.23,78
,,
Passes Completed,35.73,33
Passes Offside,0.36,5
Passes Out of Bounds,1.20,14
Passes Intercepted,3.16,1
Passes Blocked,2.47,8
Shot-Creating Actions,2.44,83
,,
SCA (PassLive),2.12,91
SCA (PassDead),0.13,58
SCA (Drib),0.10,73
SCA (Sh),0.10,80
SCA (Fld),0.00,10
SCA (Def),0.00,22
,,
Goal-Creating Actions,0.29,79
,,
GCA (PassLive),0.29,89
GCA (PassDead),0.00,37
GCA (Drib),0.00,43
GCA (Sh),0.00,40
GCA (Fld),0.00,38
GCA (Def),0.00,46
Tackles,1.27,8
Tackles Won,0.62,6
Tackles (Def 3rd),0.68,12
Tackles (Mid 3rd),0.29,3
Tackles (Att 3rd),0.29,64
,,
Dribblers Tackled,0.52,16
Dribbles Contested,1.43,25
% of dribblers tackled,36.4%,10
Dribbled Past,0.91,50
,,
Pressures,8.13,3
Successful Pressures,2.54,4
Successful Pressure %,31.2%,52
Pressures (Def 3rd),3.32,5
Pressures (Mid 3rd),2.90,5
Pressures (Att 3rd),1.92,31
,,
Blocks,1.59,29
Shots Blocked,0.16,21
Shots Saved,0.03,86
Passes Blocked,1.43,37
,,
Interceptions,1.30,12
Tkl+Int,2.57,7
Clearances,1.20,11
Errors,0.00,70
Touches,59.35,33
Touches (Def Pen),2.21,11
Touches (Def 3rd),12.66,4
Touches (Mid 3rd),25.64,24
Touches (Att 3rd),24.60,84
Touches (Att Pen),4.03,98
Touches (Live-Ball),50.82,38
,,
Dribbles Completed,1.01,71
Dribbles Attempted,2.05,74
Successful Dribble %,49.2%,39
Players Dribbled Past,1.07,69
Nutmegs,0.39,99
,,
Carries,34.75,39
Total Carrying Distance,178.28,39
Progressive Carrying Distance,113.82,56
Progressive Carries,5.63,73
Carries into Final Third,1.89,72
Carries into Penalty Area,1.14,96
Miscontrols,0.75,66
Dispossessed,0.65,68
,,
Pass Targets,41.81,56
Passes Received,36.34,51
Passes Received %,86.9%,14
Progressive Passes Rec,3.71,91
Yellow Cards,0.07,90
Red Cards,0.00,60
Second Yellow Card,0.00,55
Fouls Committed,0.49,98
Fouls Drawn,0.36,5
Offsides,0.36,3
Crosses,3.03,82
,,
Interceptions,1.30,12
Tackles Won,0.62,6
Penalty Kicks Won,0.00,43
Penalty Kicks Conceded,0.00,67
Own Goals,0.00,57
Ball Recoveries,7.74,42
,,
Aerials won,0.55,13
Aerials lost,0.55,96
% of Aerials Won,50.0%,51
