--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.12,16
Assists,0.18,49
Non-Penalty Goals,0.12,20
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.12,59
Red Cards,0.00,56
,,
xG,0.17,28
npxG,0.17,37
xA,0.17,49
npxG+xA,0.34,34
Goals,0.12,16
Shots Total,1.01,4
Shots on target,0.42,13
Shots on target %,41.2%,78
Goals/Shot,0.12,57
Goals/Shot on target,0.29,41
Average Shot Distance,14.70,86
Shots from free kicks,0.00,25
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.17,28
npxG,0.17,37
npxG/Sh,0.17,94
Goals - xG,-0.05,25
Non-Penalty Goals - npxG,-0.05,25
Passes Completed,32.36,61
Passes Attempted,40.47,59
Pass Completion %,80.0%,72
Total Passing Distance,585.48,71
Progressive Passing Distance,147.93,66
,,
Passes Completed (Short),15.20,53
Passes Attempted (Short),17.52,51
Pass Completion % (Short),86.7%,63
,,
Passes Completed (Medium),12.81,80
Passes Attempted (Medium),15.08,75
Pass Completion % (Medium),85.0%,83
,,
Passes Completed (Long),3.87,73
Passes Attempted (Long),5.72,60
Pass Completion % (Long),67.7%,84
Assists,0.18,49
xA,0.17,49
Key Passes,1.55,51
Passes into Final Third,2.62,69
Passes into Penalty Area,1.85,78
Crosses into Penalty Area,0.54,81
Progressive Passes,3.64,60
Passes Attempted,40.47,59
,,
Live-ball passes,38.21,62
Dead-ball passes,2.26,50
Passes from Free Kicks,0.30,42
Through Balls,0.06,34
Passes Under Pressure,7.45,63
Switches,1.19,58
Crosses,1.25,23
Corner Kicks,1.37,62
,,
Inswinging Corner Kicks,0.48,60
Outswinging Corner Kicks,0.30,59
Straight Corner Kicks,0.06,71
,,
Ground passes,30.64,66
Low Passes,4.41,35
High Passes,5.42,46
,,
Passes Attempted (Left),14.42,71
Passes Attempted (Right),24.44,49
Passes Attempted (Head),0.48,5
Throw-Ins taken,0.36,45
Passes Attempted (Other),0.30,64
,,
Passes Completed,32.36,61
Passes Offside,0.18,51
Passes Out of Bounds,0.48,69
Passes Intercepted,1.43,65
Passes Blocked,1.67,32
Shot-Creating Actions,2.74,26
,,
SCA (PassLive),2.03,43
SCA (PassDead),0.36,62
SCA (Drib),0.18,35
SCA (Sh),0.12,29
SCA (Fld),0.00,1
SCA (Def),0.06,47
,,
Goal-Creating Actions,0.42,49
,,
GCA (PassLive),0.30,59
GCA (PassDead),0.06,77
GCA (Drib),0.06,77
GCA (Sh),0.00,22
GCA (Fld),0.00,26
GCA (Def),0.00,40
Tackles,1.49,55
Tackles Won,0.95,58
Tackles (Def 3rd),0.72,80
Tackles (Mid 3rd),0.48,31
Tackles (Att 3rd),0.30,49
,,
Dribblers Tackled,0.60,74
Dribbles Contested,1.13,30
% of dribblers tackled,52.6%,99
Dribbled Past,0.54,92
,,
Pressures,14.96,34
Successful Pressures,5.01,63
Successful Pressure %,33.5%,97
Pressures (Def 3rd),3.10,37
Pressures (Mid 3rd),6.79,42
Pressures (Att 3rd),5.07,38
,,
Blocks,0.89,24
Shots Blocked,0.00,6
Shots Saved,0.00,49
Passes Blocked,0.89,34
,,
Interceptions,1.01,55
Tkl+Int,2.50,57
Clearances,0.66,75
Errors,0.00,57
Touches,48.64,40
Touches (Def Pen),1.07,72
Touches (Def 3rd),8.40,84
Touches (Mid 3rd),22.59,50
Touches (Att 3rd),21.34,28
Touches (Att Pen),2.38,10
Touches (Live-Ball),46.43,40
,,
Dribbles Completed,1.01,22
Dribbles Attempted,1.73,14
Successful Dribble %,58.6%,81
Players Dribbled Past,1.07,20
Nutmegs,0.00,3
,,
Carries,36.54,46
Total Carrying Distance,205.21,48
Progressive Carrying Distance,93.16,22
Progressive Carries,4.89,20
Carries into Final Third,1.37,18
Carries into Penalty Area,0.66,32
Miscontrols,0.83,99
Dispossessed,1.25,88
,,
Pass Targets,44.17,34
Passes Received,35.05,41
Passes Received %,79.4%,58
Progressive Passes Rec,5.72,41
Yellow Cards,0.12,59
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,1.67,26
Fouls Drawn,1.01,14
Offsides,0.06,94
Crosses,1.25,23
,,
Interceptions,1.01,55
Tackles Won,0.95,58
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,6.32,54
,,
Aerials won,0.72,53
Aerials lost,1.49,44
% of Aerials Won,32.4%,39
