--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.00,1
Assists,0.10,22
Non-Penalty Goals,0.00,2
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.51,1
Red Cards,0.00,56
,,
xG,0.13,10
npxG,0.13,14
xA,0.04,1
npxG+xA,0.17,1
Goals,0.00,1
Shots Total,1.12,4
Shots on target,0.41,11
Shots on target %,36.4%,52
Goals/Shot,0.00,2
Goals/Shot on target,0.00,2
Average Shot Distance,17.00,57
Shots from free kicks,0.00,25
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.13,10
npxG,0.13,14
npxG/Sh,0.12,69
Goals - xG,-0.13,3
Non-Penalty Goals - npxG,-0.13,3
Passes Completed,16.90,6
Passes Attempted,21.48,2
Pass Completion %,78.7%,66
Total Passing Distance,243.02,4
Progressive Passing Distance,61.09,2
,,
Passes Completed (Short),9.98,14
Passes Attempted (Short),11.61,11
Pass Completion % (Short),86.0%,58
,,
Passes Completed (Medium),4.28,2
Passes Attempted (Medium),6.01,1
Pass Completion % (Medium),71.2%,17
,,
Passes Completed (Long),1.32,13
Passes Attempted (Long),1.53,2
Pass Completion % (Long),86.7%,99
Assists,0.10,22
xA,0.04,1
Key Passes,0.61,1
Passes into Final Third,1.12,20
Passes into Penalty Area,0.51,2
Crosses into Penalty Area,0.10,11
Progressive Passes,1.43,2
Passes Attempted,21.48,2
,,
Live-ball passes,20.77,2
Dead-ball passes,0.71,18
Passes from Free Kicks,0.10,21
Through Balls,0.00,8
Passes Under Pressure,4.89,6
Switches,0.20,2
Crosses,0.71,8
Corner Kicks,0.10,28
,,
Inswinging Corner Kicks,0.00,14
Outswinging Corner Kicks,0.00,17
Straight Corner Kicks,0.00,26
,,
Ground passes,16.09,8
Low Passes,3.16,5
High Passes,2.24,2
,,
Passes Attempted (Left),4.17,31
Passes Attempted (Right),15.17,30
Passes Attempted (Head),1.02,54
Throw-Ins taken,0.41,50
Passes Attempted (Other),0.41,85
,,
Passes Completed,16.90,6
Passes Offside,0.10,77
Passes Out of Bounds,0.10,99
Passes Intercepted,1.32,74
Passes Blocked,0.92,95
Shot-Creating Actions,1.83,4
,,
SCA (PassLive),1.02,1
SCA (PassDead),0.00,13
SCA (Drib),0.10,13
SCA (Sh),0.20,62
SCA (Fld),0.41,93
SCA (Def),0.10,74
,,
Goal-Creating Actions,0.20,14
,,
GCA (PassLive),0.10,9
GCA (PassDead),0.00,30
GCA (Drib),0.00,25
GCA (Sh),0.10,95
GCA (Fld),0.00,26
GCA (Def),0.00,40
Tackles,2.65,98
Tackles Won,1.32,89
Tackles (Def 3rd),1.12,97
Tackles (Mid 3rd),1.22,96
Tackles (Att 3rd),0.31,51
,,
Dribblers Tackled,0.71,89
Dribbles Contested,2.04,84
% of dribblers tackled,35.0%,71
Dribbled Past,1.32,22
,,
Pressures,21.07,86
Successful Pressures,4.68,51
Successful Pressure %,22.2%,1
Pressures (Def 3rd),5.09,86
Pressures (Mid 3rd),9.16,76
Pressures (Att 3rd),6.82,79
,,
Blocks,1.83,92
Shots Blocked,0.20,90
Shots Saved,0.00,49
Passes Blocked,1.63,89
,,
Interceptions,1.12,63
Tkl+Int,3.77,94
Clearances,0.41,50
Errors,0.00,57
Touches,35.43,4
Touches (Def Pen),1.32,84
Touches (Def 3rd),6.52,51
Touches (Mid 3rd),16.60,11
Touches (Att 3rd),15.37,2
Touches (Att Pen),3.05,25
Touches (Live-Ball),34.72,4
,,
Dribbles Completed,1.63,53
Dribbles Attempted,3.05,48
Successful Dribble %,53.3%,59
Players Dribbled Past,1.73,51
Nutmegs,0.41,90
,,
Carries,24.43,4
Total Carrying Distance,122.78,3
Progressive Carrying Distance,68.62,7
Progressive Carries,3.77,7
Carries into Final Third,1.43,19
Carries into Penalty Area,0.61,29
Miscontrols,2.24,43
Dispossessed,1.83,55
,,
Pass Targets,36.55,7
Passes Received,23.01,2
Passes Received %,63.0%,3
Progressive Passes Rec,5.09,27
Yellow Cards,0.51,1
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,2.04,10
Fouls Drawn,2.14,74
Offsides,0.61,10
Crosses,0.71,8
,,
Interceptions,1.12,63
Tackles Won,1.32,89
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,4.79,11
,,
Aerials won,0.31,15
Aerials lost,1.73,33
% of Aerials Won,15.0%,4
