--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.52,78
Assists,0.15,65
Non-Penalty Goals,0.44,74
Penalty Kicks Made,0.09,67
Penalty Kicks Attempted,0.15,81
Yellow Cards,0.26,16
Red Cards,0.00,55
,,
xG,0.43,64
npxG,0.32,49
xA,0.18,80
npxG+xA,0.50,63
Goals,0.52,78
Shots Total,2.45,45
Shots on target,1.08,67
Shots on target %,44.0%,77
Goals/Shot,0.18,82
Goals/Shot on target,0.41,70
Average Shot Distance,16.00,25
Shots from free kicks,0.20,89
Penalty Kicks Made,0.09,67
Penalty Kicks Attempted,0.15,81
,,
xG,0.43,64
npxG,0.32,49
npxG/Sh,0.13,45
Goals - xG,+0.09,76
Non-Penalty Goals - npxG,+0.12,86
Passes Completed,28.45,94
Passes Attempted,39.56,96
Pass Completion %,71.9%,54
Total Passing Distance,449.80,94
Progressive Passing Distance,84.05,84
,,
Passes Completed (Short),16.27,95
Passes Attempted (Short),19.80,95
Pass Completion % (Short),82.2%,76
,,
Passes Completed (Medium),7.99,89
Passes Attempted (Medium),11.17,93
Pass Completion % (Medium),71.5%,48
,,
Passes Completed (Long),2.77,92
Passes Attempted (Long),5.25,94
Pass Completion % (Long),52.8%,30
Assists,0.15,65
xA,0.18,80
Key Passes,1.75,92
Passes into Final Third,1.22,66
Passes into Penalty Area,1.22,89
Crosses into Penalty Area,0.29,92
Progressive Passes,2.22,78
Passes Attempted,39.56,96
,,
Live-ball passes,36.71,96
Dead-ball passes,2.86,91
Passes from Free Kicks,1.11,95
Through Balls,0.06,44
Passes Under Pressure,8.54,86
Switches,1.63,94
Crosses,2.51,97
Corner Kicks,0.87,92
,,
Inswinging Corner Kicks,0.47,95
Outswinging Corner Kicks,0.15,88
Straight Corner Kicks,0.06,95
,,
Ground passes,28.63,96
Low Passes,5.57,79
High Passes,5.36,78
,,
Passes Attempted (Left),27.96,99
Passes Attempted (Right),8.60,22
Passes Attempted (Head),1.52,70
Throw-Ins taken,0.50,96
Passes Attempted (Other),0.32,28
,,
Passes Completed,28.45,94
Passes Offside,0.17,20
Passes Out of Bounds,0.93,3
Passes Intercepted,2.48,2
Passes Blocked,1.75,5
Shot-Creating Actions,3.29,90
,,
SCA (PassLive),2.59,94
SCA (PassDead),0.20,90
SCA (Drib),0.12,40
SCA (Sh),0.20,49
SCA (Fld),0.17,50
SCA (Def),0.00,11
,,
Goal-Creating Actions,0.44,75
,,
GCA (PassLive),0.29,78
GCA (PassDead),0.00,46
GCA (Drib),0.03,53
GCA (Sh),0.12,95
GCA (Fld),0.00,19
GCA (Def),0.00,40
Tackles,0.41,22
Tackles Won,0.20,14
Tackles (Def 3rd),0.09,35
Tackles (Mid 3rd),0.12,12
Tackles (Att 3rd),0.20,36
,,
Dribblers Tackled,0.12,37
Dribbles Contested,0.64,52
% of dribblers tackled,18.2%,30
Dribbled Past,0.52,41
,,
Pressures,11.95,22
Successful Pressures,2.97,14
Successful Pressure %,24.9%,29
Pressures (Def 3rd),1.37,57
Pressures (Mid 3rd),4.61,20
Pressures (Att 3rd),5.98,24
,,
Blocks,1.02,79
Shots Blocked,0.09,35
Shots Saved,0.03,97
Passes Blocked,0.93,81
,,
Interceptions,0.61,84
Tkl+Int,1.02,42
Clearances,0.41,27
Errors,0.00,53
Touches,49.88,95
Touches (Def Pen),0.67,35
Touches (Def 3rd),3.53,70
Touches (Mid 3rd),21.34,86
Touches (Att 3rd),28.28,94
Touches (Att Pen),6.56,84
Touches (Live-Ball),47.26,95
,,
Dribbles Completed,1.05,63
Dribbles Attempted,1.78,53
Successful Dribble %,59.0%,89
Players Dribbled Past,1.11,62
Nutmegs,0.06,40
,,
Carries,34.96,93
Total Carrying Distance,190.35,95
Progressive Carrying Distance,105.10,92
Progressive Carries,5.60,91
Carries into Final Third,1.84,89
Carries into Penalty Area,1.60,95
Miscontrols,2.22,74
Dispossessed,1.34,78
,,
Pass Targets,52.89,87
Passes Received,38.34,95
Passes Received %,72.5%,93
Progressive Passes Rec,9.50,90
Yellow Cards,0.26,16
Red Cards,0.00,55
Second Yellow Card,0.00,53
Fouls Committed,0.76,88
Fouls Drawn,1.87,72
Offsides,0.58,44
Crosses,2.51,97
,,
Interceptions,0.61,84
Tackles Won,0.20,14
Penalty Kicks Won,0.00,22
Penalty Kicks Conceded,0.03,7
Own Goals,0.00,52
Ball Recoveries,5.63,95
,,
Aerials won,1.02,22
Aerials lost,1.81,81
% of Aerials Won,36.1%,38
