--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.10,14
Assists,0.10,23
Non-Penalty Goals,0.10,17
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.10,65
Red Cards,0.00,56
,,
xG,0.08,3
npxG,0.08,5
xA,0.10,11
npxG+xA,0.17,1
Goals,0.10,14
Shots Total,0.92,4
Shots on target,0.20,1
Shots on target %,22.2%,4
Goals/Shot,0.11,52
Goals/Shot on target,0.50,91
Average Shot Distance,16.40,63
Shots from free kicks,0.00,25
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.08,3
npxG,0.08,5
npxG/Sh,0.08,25
Goals - xG,+0.02,55
Non-Penalty Goals - npxG,+0.02,57
Passes Completed,29.28,53
Passes Attempted,40.85,61
Pass Completion %,71.7%,26
Total Passing Distance,497.92,53
Progressive Passing Distance,130.24,57
,,
Passes Completed (Short),15.15,52
Passes Attempted (Short),18.94,59
Pass Completion % (Short),80.0%,14
,,
Passes Completed (Medium),10.75,59
Passes Attempted (Medium),13.82,62
Pass Completion % (Medium),77.8%,40
,,
Passes Completed (Long),2.76,51
Passes Attempted (Long),6.04,60
Pass Completion % (Long),45.8%,17
Assists,0.10,23
xA,0.10,11
Key Passes,1.13,20
Passes into Final Third,2.25,61
Passes into Penalty Area,0.41,1
Crosses into Penalty Area,0.10,11
Progressive Passes,2.46,30
Passes Attempted,40.85,61
,,
Live-ball passes,39.32,66
Dead-ball passes,1.54,41
Passes from Free Kicks,0.41,47
Through Balls,0.00,8
Passes Under Pressure,7.06,52
Switches,1.33,62
Crosses,1.84,44
Corner Kicks,0.51,45
,,
Inswinging Corner Kicks,0.20,46
Outswinging Corner Kicks,0.10,49
Straight Corner Kicks,0.10,82
,,
Ground passes,27.03,50
Low Passes,7.17,95
High Passes,6.66,62
,,
Passes Attempted (Left),3.69,22
Passes Attempted (Right),32.97,75
Passes Attempted (Head),2.46,99
Throw-Ins taken,0.41,50
Passes Attempted (Other),0.41,86
,,
Passes Completed,29.28,53
Passes Offside,0.10,76
Passes Out of Bounds,0.82,23
Passes Intercepted,1.02,91
Passes Blocked,1.95,11
Shot-Creating Actions,2.25,11
,,
SCA (PassLive),1.74,24
SCA (PassDead),0.41,62
SCA (Drib),0.00,1
SCA (Sh),0.00,1
SCA (Fld),0.00,1
SCA (Def),0.10,75
,,
Goal-Creating Actions,0.41,49
,,
GCA (PassLive),0.41,81
GCA (PassDead),0.00,30
GCA (Drib),0.00,25
GCA (Sh),0.00,22
GCA (Fld),0.00,26
GCA (Def),0.00,40
Tackles,2.46,96
Tackles Won,1.43,94
Tackles (Def 3rd),1.02,96
Tackles (Mid 3rd),0.92,90
Tackles (Att 3rd),0.51,87
,,
Dribblers Tackled,0.92,99
Dribbles Contested,2.87,99
% of dribblers tackled,32.1%,59
Dribbled Past,1.95,2
,,
Pressures,21.09,86
Successful Pressures,4.91,59
Successful Pressure %,23.3%,4
Pressures (Def 3rd),5.22,87
Pressures (Mid 3rd),10.14,86
Pressures (Att 3rd),5.73,54
,,
Blocks,1.23,56
Shots Blocked,0.20,91
Shots Saved,0.00,49
Passes Blocked,1.02,45
,,
Interceptions,1.74,95
Tkl+Int,4.20,98
Clearances,0.92,92
Errors,0.00,57
Touches,52.63,57
Touches (Def Pen),1.64,93
Touches (Def 3rd),9.73,92
Touches (Mid 3rd),25.19,60
Touches (Att 3rd),19.97,16
Touches (Att Pen),2.76,16
Touches (Live-Ball),51.09,60
,,
Dribbles Completed,0.82,10
Dribbles Attempted,1.54,7
Successful Dribble %,53.3%,59
Players Dribbled Past,0.82,8
Nutmegs,0.10,31
,,
Carries,35.43,39
Total Carrying Distance,169.97,21
Progressive Carrying Distance,86.11,16
Progressive Carries,3.99,10
Carries into Final Third,0.92,3
Carries into Penalty Area,0.92,47
Miscontrols,1.95,60
Dispossessed,1.54,76
,,
Pass Targets,43.52,33
Passes Received,34.40,38
Passes Received %,79.1%,58
Progressive Passes Rec,3.17,4
Yellow Cards,0.10,65
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,1.95,12
Fouls Drawn,1.54,44
Offsides,0.00,99
Crosses,1.84,44
,,
Interceptions,1.74,95
Tackles Won,1.43,94
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,8.91,96
,,
Aerials won,1.02,75
Aerials lost,2.05,20
% of Aerials Won,33.3%,45
