--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.13,18
Assists,0.32,87
Non-Penalty Goals,0.10,15
Penalty Kicks Made,0.03,75
Penalty Kicks Attempted,0.10,85
Yellow Cards,0.10,66
Red Cards,0.00,56
,,
xG,0.22,46
npxG,0.14,16
xA,0.31,94
npxG+xA,0.45,67
Goals,0.13,18
Shots Total,1.23,7
Shots on target,0.52,22
Shots on target %,42.1%,81
Goals/Shot,0.08,30
Goals/Shot on target,0.19,19
Average Shot Distance,18.70,36
Shots from free kicks,0.19,81
Penalty Kicks Made,0.03,75
Penalty Kicks Attempted,0.10,85
,,
xG,0.22,46
npxG,0.14,16
npxG/Sh,0.11,58
Goals - xG,-0.09,12
Non-Penalty Goals - npxG,-0.04,30
Passes Completed,40.27,87
Passes Attempted,51.38,86
Pass Completion %,78.4%,64
Total Passing Distance,701.35,87
Progressive Passing Distance,261.50,97
,,
Passes Completed (Short),20.00,81
Passes Attempted (Short),22.27,79
Pass Completion % (Short),89.8%,89
,,
Passes Completed (Medium),14.06,85
Passes Attempted (Medium),16.93,83
Pass Completion % (Medium),83.0%,72
,,
Passes Completed (Long),5.17,90
Passes Attempted (Long),9.82,90
Pass Completion % (Long),52.6%,43
Assists,0.32,87
xA,0.31,94
Key Passes,3.49,99
Passes into Final Third,3.62,90
Passes into Penalty Area,2.33,93
Crosses into Penalty Area,0.39,69
Progressive Passes,6.17,99
Passes Attempted,51.38,86
,,
Live-ball passes,41.98,74
Dead-ball passes,9.40,99
Passes from Free Kicks,3.39,99
Through Balls,0.16,70
Passes Under Pressure,7.21,56
Switches,2.29,84
Crosses,2.59,77
Corner Kicks,4.27,96
,,
Inswinging Corner Kicks,0.84,67
Outswinging Corner Kicks,2.13,98
Straight Corner Kicks,0.06,73
,,
Ground passes,36.55,85
Low Passes,5.46,70
High Passes,9.37,81
,,
Passes Attempted (Left),2.07,3
Passes Attempted (Right),47.41,96
Passes Attempted (Head),0.78,28
Throw-Ins taken,0.65,71
Passes Attempted (Other),0.36,78
,,
Passes Completed,40.27,87
Passes Offside,0.42,3
Passes Out of Bounds,0.81,26
Passes Intercepted,2.00,25
Passes Blocked,0.90,95
Shot-Creating Actions,5.56,97
,,
SCA (PassLive),2.81,83
SCA (PassDead),1.81,99
SCA (Drib),0.39,81
SCA (Sh),0.10,19
SCA (Fld),0.42,94
SCA (Def),0.03,20
,,
Goal-Creating Actions,0.68,91
,,
GCA (PassLive),0.29,57
GCA (PassDead),0.16,99
GCA (Drib),0.10,90
GCA (Sh),0.03,52
GCA (Fld),0.06,85
GCA (Def),0.03,87
Tackles,1.13,31
Tackles Won,0.68,25
Tackles (Def 3rd),0.36,35
Tackles (Mid 3rd),0.61,52
Tackles (Att 3rd),0.16,14
,,
Dribblers Tackled,0.55,67
Dribbles Contested,1.26,41
% of dribblers tackled,43.6%,91
Dribbled Past,0.71,75
,,
Pressures,11.02,9
Successful Pressures,2.75,4
Successful Pressure %,24.9%,17
Pressures (Def 3rd),2.29,18
Pressures (Mid 3rd),5.46,16
Pressures (Att 3rd),3.26,3
,,
Blocks,0.87,21
Shots Blocked,0.03,17
Shots Saved,0.00,49
Passes Blocked,0.84,26
,,
Interceptions,0.74,29
Tkl+Int,1.87,24
Clearances,0.23,21
Errors,0.00,57
Touches,61.85,84
Touches (Def Pen),0.45,17
Touches (Def 3rd),5.04,24
Touches (Mid 3rd),30.96,87
Touches (Att 3rd),30.67,84
Touches (Att Pen),2.78,16
Touches (Live-Ball),53.29,70
,,
Dribbles Completed,1.94,69
Dribbles Attempted,3.43,60
Successful Dribble %,56.6%,72
Players Dribbled Past,2.17,71
Nutmegs,0.42,90
,,
Carries,43.79,79
Total Carrying Distance,228.73,69
Progressive Carrying Distance,121.93,57
Progressive Carries,7.11,70
Carries into Final Third,2.68,87
Carries into Penalty Area,0.65,31
Miscontrols,1.52,84
Dispossessed,1.68,63
,,
Pass Targets,50.25,60
Passes Received,44.11,79
Passes Received %,87.8%,95
Progressive Passes Rec,4.40,16
Yellow Cards,0.10,66
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,0.48,96
Fouls Drawn,3.20,94
Offsides,0.16,73
Crosses,2.59,77
,,
Interceptions,0.74,29
Tackles Won,0.68,25
Penalty Kicks Won,0.06,92
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,5.43,34
,,
Aerials won,0.19,6
Aerials lost,0.39,97
% of Aerials Won,33.3%,45
