--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.04,59
Assists,0.00,10
Non-Penalty Goals,0.04,59
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.04,98
Yellow Cards,0.29,19
Red Cards,0.00,60
,,
xG,0.09,87
npxG,0.06,78
xA,0.09,55
npxG+xA,0.15,64
Goals,0.04,59
Shots Total,0.82,72
Shots on target,0.29,81
Shots on target %,35.0%,75
Goals/Shot,0.05,48
Goals/Shot on target,0.14,42
Average Shot Distance,21.50,30
Shots from free kicks,0.04,84
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.04,98
,,
xG,0.09,87
npxG,0.06,78
npxG/Sh,0.07,59
Goals - xG,-0.05,6
Non-Penalty Goals - npxG,-0.02,31
Passes Completed,27.22,4
Passes Attempted,41.32,10
Pass Completion %,65.9%,3
Total Passing Distance,529.02,8
Progressive Passing Distance,242.66,27
,,
Passes Completed (Short),10.98,3
Passes Attempted (Short),12.42,1
Pass Completion % (Short),88.4%,46
,,
Passes Completed (Medium),12.29,11
Passes Attempted (Medium),16.12,11
Pass Completion % (Medium),76.3%,18
,,
Passes Completed (Long),3.58,38
Passes Attempted (Long),11.18,82
Pass Completion % (Long),32.0%,1
Assists,0.00,10
xA,0.09,55
Key Passes,0.78,42
Passes into Final Third,1.73,14
Passes into Penalty Area,0.49,6
Crosses into Penalty Area,0.29,22
Progressive Passes,2.59,15
Passes Attempted,41.32,10
,,
Live-ball passes,32.07,8
Dead-ball passes,9.25,43
Passes from Free Kicks,1.07,64
Through Balls,0.04,53
Passes Under Pressure,4.73,11
Switches,1.36,68
Crosses,3.33,89
Corner Kicks,0.29,76
,,
Inswinging Corner Kicks,0.08,77
Outswinging Corner Kicks,0.08,72
Straight Corner Kicks,0.04,88
,,
Ground passes,19.53,6
Low Passes,6.46,2
High Passes,15.34,87
,,
Passes Attempted (Left),29.23,68
Passes Attempted (Right),1.89,2
Passes Attempted (Head),1.69,42
Throw-Ins taken,7.81,32
Passes Attempted (Other),0.04,11
,,
Passes Completed,27.22,4
Passes Offside,0.25,22
Passes Out of Bounds,1.19,15
Passes Intercepted,1.40,83
Passes Blocked,1.60,60
Shot-Creating Actions,1.44,30
,,
SCA (PassLive),0.86,11
SCA (PassDead),0.41,83
SCA (Drib),0.04,43
SCA (Sh),0.08,76
SCA (Fld),0.04,34
SCA (Def),0.00,22
,,
Goal-Creating Actions,0.04,6
,,
GCA (PassLive),0.00,3
GCA (PassDead),0.00,37
GCA (Drib),0.00,43
GCA (Sh),0.00,40
GCA (Fld),0.04,88
GCA (Def),0.00,46
Tackles,1.73,27
Tackles Won,0.82,18
Tackles (Def 3rd),1.27,59
Tackles (Mid 3rd),0.33,6
Tackles (Att 3rd),0.12,14
,,
Dribblers Tackled,0.49,11
Dribbles Contested,0.99,6
% of dribblers tackled,50.0%,58
Dribbled Past,0.49,95
,,
Pressures,10.73,24
Successful Pressures,2.92,12
Successful Pressure %,27.2%,18
Pressures (Def 3rd),6.17,67
Pressures (Mid 3rd),3.58,15
Pressures (Att 3rd),0.99,2
,,
Blocks,1.11,2
Shots Blocked,0.25,44
Shots Saved,0.00,41
Passes Blocked,0.86,2
,,
Interceptions,1.52,28
Tkl+Int,3.25,23
Clearances,3.58,99
Errors,0.04,24
Touches,50.61,5
Touches (Def Pen),3.95,69
Touches (Def 3rd),18.62,41
Touches (Mid 3rd),21.75,6
Touches (Att 3rd),13.12,11
Touches (Att Pen),1.48,56
Touches (Live-Ball),41.53,4
,,
Dribbles Completed,0.04,1
Dribbles Attempted,0.16,1
Successful Dribble %,25.0%,1
Players Dribbled Past,0.08,1
Nutmegs,0.00,9
,,
Carries,23.72,1
Total Carrying Distance,132.43,13
Progressive Carrying Distance,76.76,16
Progressive Carries,3.08,16
Carries into Final Third,1.32,34
Carries into Penalty Area,0.21,39
Miscontrols,0.45,94
Dispossessed,0.33,96
,,
Pass Targets,28.41,6
Passes Received,25.94,8
Passes Received %,91.3%,58
Progressive Passes Rec,1.73,34
Yellow Cards,0.29,19
Red Cards,0.00,60
Second Yellow Card,0.00,55
Fouls Committed,1.36,31
Fouls Drawn,0.33,2
Offsides,0.16,18
Crosses,3.33,89
,,
Interceptions,1.52,28
Tackles Won,0.82,18
Penalty Kicks Won,0.04,94
Penalty Kicks Conceded,0.04,19
Own Goals,0.00,57
Ball Recoveries,6.70,16
,,
Aerials won,1.19,56
Aerials lost,1.52,16
% of Aerials Won,43.9%,28
