--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.17,29
Assists,0.33,89
Non-Penalty Goals,0.17,35
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
Yellow Cards,0.25,18
Red Cards,0.00,56
,,
xG,0.08,3
npxG,0.08,4
xA,0.21,65
npxG+xA,0.28,17
Goals,0.17,29
Shots Total,1.67,26
Shots on target,0.33,7
Shots on target %,20.0%,2
Goals/Shot,0.10,47
Goals/Shot on target,0.50,91
Average Shot Distance,21.60,9
Shots from free kicks,0.08,65
Penalty Kicks Made,0.00,36
Penalty Kicks Attempted,0.00,35
,,
xG,0.08,3
npxG,0.08,4
npxG/Sh,0.05,1
Goals - xG,+0.09,81
Non-Penalty Goals - npxG,+0.09,82
Passes Completed,33.68,69
Passes Attempted,44.79,71
Pass Completion %,75.2%,49
Total Passing Distance,588.89,71
Progressive Passing Distance,179.42,78
,,
Passes Completed (Short),17.05,67
Passes Attempted (Short),20.72,72
Pass Completion % (Short),82.3%,27
,,
Passes Completed (Medium),10.78,59
Passes Attempted (Medium),14.21,67
Pass Completion % (Medium),75.9%,33
,,
Passes Completed (Long),4.35,77
Passes Attempted (Long),7.52,75
Pass Completion % (Long),57.8%,64
Assists,0.33,89
xA,0.21,65
Key Passes,1.75,66
Passes into Final Third,3.26,84
Passes into Penalty Area,1.09,33
Crosses into Penalty Area,0.42,72
Progressive Passes,3.59,58
Passes Attempted,44.79,71
,,
Live-ball passes,41.28,72
Dead-ball passes,3.51,68
Passes from Free Kicks,1.00,74
Through Balls,0.17,72
Passes Under Pressure,7.19,56
Switches,1.42,64
Crosses,1.84,44
Corner Kicks,1.84,68
,,
Inswinging Corner Kicks,1.42,89
Outswinging Corner Kicks,0.00,17
Straight Corner Kicks,0.08,76
,,
Ground passes,30.50,65
Low Passes,7.19,95
High Passes,7.10,67
,,
Passes Attempted (Left),35.35,89
Passes Attempted (Right),6.69,24
Passes Attempted (Head),1.17,62
Throw-Ins taken,0.59,68
Passes Attempted (Other),0.25,52
,,
Passes Completed,33.68,69
Passes Offside,0.59,1
Passes Out of Bounds,0.75,37
Passes Intercepted,2.09,21
Passes Blocked,0.84,96
Shot-Creating Actions,2.59,22
,,
SCA (PassLive),1.59,16
SCA (PassDead),0.67,78
SCA (Drib),0.17,33
SCA (Sh),0.08,16
SCA (Fld),0.08,19
SCA (Def),0.00,7
,,
Goal-Creating Actions,0.59,86
,,
GCA (PassLive),0.33,66
GCA (PassDead),0.08,86
GCA (Drib),0.08,85
GCA (Sh),0.00,22
GCA (Fld),0.08,90
GCA (Def),0.00,40
Tackles,1.84,80
Tackles Won,1.00,61
Tackles (Def 3rd),0.50,56
Tackles (Mid 3rd),0.84,83
Tackles (Att 3rd),0.50,87
,,
Dribblers Tackled,0.25,17
Dribbles Contested,1.59,64
% of dribblers tackled,15.8%,2
Dribbled Past,1.34,20
,,
Pressures,16.04,43
Successful Pressures,4.51,47
Successful Pressure %,28.1%,56
Pressures (Def 3rd),3.34,44
Pressures (Mid 3rd),8.36,65
Pressures (Att 3rd),4.35,23
,,
Blocks,0.67,11
Shots Blocked,0.08,53
Shots Saved,0.00,49
Passes Blocked,0.59,10
,,
Interceptions,1.42,86
Tkl+Int,3.26,84
Clearances,0.25,25
Errors,0.00,57
Touches,53.65,59
Touches (Def Pen),0.67,37
Touches (Def 3rd),6.94,60
Touches (Mid 3rd),28.25,74
Touches (Att 3rd),20.81,24
Touches (Att Pen),2.17,3
Touches (Live-Ball),50.39,58
,,
Dribbles Completed,1.09,26
Dribbles Attempted,1.17,2
Successful Dribble %,92.9%,99
Players Dribbled Past,1.09,21
Nutmegs,0.08,23
,,
Carries,29.25,15
Total Carrying Distance,115.32,3
Progressive Carrying Distance,53.06,1
Progressive Carries,2.84,2
Carries into Final Third,0.92,2
Carries into Penalty Area,0.17,1
Miscontrols,1.34,89
Dispossessed,1.25,88
,,
Pass Targets,46.30,45
Passes Received,37.69,53
Passes Received %,81.4%,66
Progressive Passes Rec,6.43,56
Yellow Cards,0.25,18
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,1.25,46
Fouls Drawn,1.42,39
Offsides,0.08,92
Crosses,1.84,44
,,
Interceptions,1.42,86
Tackles Won,1.00,61
Penalty Kicks Won,0.08,95
Penalty Kicks Conceded,0.00,56
Own Goals,0.00,51
Ball Recoveries,7.86,92
,,
Aerials won,0.75,59
Aerials lost,0.84,82
% of Aerials Won,47.4%,90
