--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.60,85
Assists,0.00,5
Non-Penalty Goals,0.50,84
Penalty Kicks Made,0.10,75
Penalty Kicks Attempted,0.10,64
Yellow Cards,0.20,32
Red Cards,0.00,55
,,
xG,0.45,69
npxG,0.37,64
xA,0.05,5
npxG+xA,0.42,40
Goals,0.60,85
Shots Total,3.58,89
Shots on target,1.59,95
Shots on target %,44.4%,81
Goals/Shot,0.14,55
Goals/Shot on target,0.31,32
Average Shot Distance,18.70,7
Shots from free kicks,0.00,30
Penalty Kicks Made,0.10,75
Penalty Kicks Attempted,0.10,64
,,
xG,0.45,69
npxG,0.37,64
npxG/Sh,0.10,14
Goals - xG,+0.15,87
Non-Penalty Goals - npxG,+0.13,86
Passes Completed,13.82,26
Passes Attempted,20.49,31
Pass Completion %,67.5%,26
Total Passing Distance,218.49,34
Progressive Passing Distance,47.73,54
,,
Passes Completed (Short),7.36,19
Passes Attempted (Short),10.34,26
Pass Completion % (Short),71.2%,12
,,
Passes Completed (Medium),4.77,51
Passes Attempted (Medium),6.66,42
Pass Completion % (Medium),71.6%,47
,,
Passes Completed (Long),1.09,51
Passes Attempted (Long),1.99,55
Pass Completion % (Long),55.0%,35
Assists,0.00,5
xA,0.05,5
Key Passes,0.70,15
Passes into Final Third,1.29,70
Passes into Penalty Area,0.40,19
Crosses into Penalty Area,0.10,50
Progressive Passes,1.49,50
Passes Attempted,20.49,31
,,
Live-ball passes,18.10,24
Dead-ball passes,2.39,86
Passes from Free Kicks,0.00,20
Through Balls,0.00,11
Passes Under Pressure,6.36,46
Switches,0.60,72
Crosses,0.50,32
Corner Kicks,0.00,34
,,
Inswinging Corner Kicks,0.00,39
Outswinging Corner Kicks,0.00,42
Straight Corner Kicks,0.00,45
,,
Ground passes,13.52,41
Low Passes,3.88,32
High Passes,3.08,36
,,
Passes Attempted (Left),2.49,36
Passes Attempted (Right),14.52,53
Passes Attempted (Head),0.90,34
Throw-Ins taken,0.10,45
Passes Attempted (Other),0.50,53
,,
Passes Completed,13.82,26
Passes Offside,0.10,49
Passes Out of Bounds,1.09,2
Passes Intercepted,1.49,20
Passes Blocked,1.19,32
Shot-Creating Actions,2.39,62
,,
SCA (PassLive),1.59,49
SCA (PassDead),0.00,36
SCA (Drib),0.20,62
SCA (Sh),0.20,47
SCA (Fld),0.40,91
SCA (Def),0.00,11
,,
Goal-Creating Actions,0.30,50
,,
GCA (PassLive),0.10,20
GCA (PassDead),0.00,46
GCA (Drib),0.10,93
GCA (Sh),0.00,18
GCA (Fld),0.10,91
GCA (Def),0.00,40
Tackles,0.99,76
Tackles Won,0.80,87
Tackles (Def 3rd),0.40,93
Tackles (Mid 3rd),0.20,32
Tackles (Att 3rd),0.40,90
,,
Dribblers Tackled,0.00,3
Dribbles Contested,0.80,71
% of dribblers tackled,0.0%,3
Dribbled Past,0.80,12
,,
Pressures,22.97,96
Successful Pressures,5.67,93
Successful Pressure %,24.7%,28
Pressures (Def 3rd),1.89,80
Pressures (Mid 3rd),11.93,99
Pressures (Att 3rd),9.15,82
,,
Blocks,0.70,42
Shots Blocked,0.10,41
Shots Saved,0.00,48
Passes Blocked,0.60,48
,,
Interceptions,0.10,1
Tkl+Int,1.09,48
Clearances,0.20,9
Errors,0.00,53
Touches,34.91,46
Touches (Def Pen),0.60,30
Touches (Def 3rd),2.98,55
Touches (Mid 3rd),17.50,56
Touches (Att 3rd),15.81,28
Touches (Att Pen),4.38,20
Touches (Live-Ball),32.52,39
,,
Dribbles Completed,1.19,73
Dribbles Attempted,3.48,91
Successful Dribble %,34.3%,5
Players Dribbled Past,1.49,79
Nutmegs,0.20,90
,,
Carries,21.98,51
Total Carrying Distance,89.70,40
Progressive Carrying Distance,34.01,23
Progressive Carries,1.99,25
Carries into Final Third,0.40,10
Carries into Penalty Area,0.20,8
Miscontrols,2.69,53
Dispossessed,1.89,37
,,
Pass Targets,43.26,39
Passes Received,23.97,31
Passes Received %,55.4%,38
Progressive Passes Rec,5.37,12
Yellow Cards,0.20,32
Red Cards,0.00,55
Second Yellow Card,0.00,53
Fouls Committed,2.19,11
Fouls Drawn,2.29,85
Offsides,0.20,95
Crosses,0.50,32
,,
Interceptions,0.10,1
Tackles Won,0.80,87
Penalty Kicks Won,0.10,93
Penalty Kicks Conceded,0.00,54
Own Goals,0.00,52
Ball Recoveries,5.67,95
,,
Aerials won,2.69,68
Aerials lost,3.68,39
% of Aerials Won,42.2%,62
