--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.19,35
Assists,0.12,32
Non-Penalty Goals,0.12,21
Penalty Kicks Made,0.06,83
Penalty Kicks Attempted,0.06,81
Yellow Cards,0.19,35
Red Cards,0.00,56
,,
xG,0.14,13
npxG,0.09,7
xA,0.15,38
npxG+xA,0.24,12
Goals,0.19,35
Shots Total,1.24,8
Shots on target,0.56,25
Shots on target %,45.0%,90
Goals/Shot,0.10,47
Goals/Shot on target,0.22,27
Average Shot Distance,21.20,11
Shots from free kicks,0.25,85
Penalty Kicks Made,0.06,83
Penalty Kicks Attempted,0.06,81
,,
xG,0.14,13
npxG,0.09,7
npxG/Sh,0.07,16
Goals - xG,+0.04,66
Non-Penalty Goals - npxG,+0.03,62
Passes Completed,21.15,20
Passes Attempted,30.12,22
Pass Completion %,70.2%,21
Total Passing Distance,367.92,26
Progressive Passing Distance,128.35,55
,,
Passes Completed (Short),10.02,14
Passes Attempted (Short),11.75,12
Pass Completion % (Short),85.3%,50
,,
Passes Completed (Medium),8.54,36
Passes Attempted (Medium),10.82,35
Pass Completion % (Medium),78.9%,48
,,
Passes Completed (Long),2.29,38
Passes Attempted (Long),5.94,60
Pass Completion % (Long),38.5%,8
Assists,0.12,32
xA,0.15,38
Key Passes,1.86,68
Passes into Final Third,1.11,20
Passes into Penalty Area,1.73,75
Crosses into Penalty Area,0.80,97
Progressive Passes,2.85,41
Passes Attempted,30.12,22
,,
Live-ball passes,26.54,17
Dead-ball passes,3.59,68
Passes from Free Kicks,1.24,80
Through Balls,0.06,35
Passes Under Pressure,5.88,22
Switches,1.55,66
Crosses,3.46,92
Corner Kicks,1.55,65
,,
Inswinging Corner Kicks,1.24,84
Outswinging Corner Kicks,0.12,50
Straight Corner Kicks,0.06,71
,,
Ground passes,17.75,13
Low Passes,3.65,14
High Passes,8.72,78
,,
Passes Attempted (Left),20.66,72
Passes Attempted (Right),7.42,25
Passes Attempted (Head),1.18,63
Throw-Ins taken,0.49,58
Passes Attempted (Other),0.19,34
,,
Passes Completed,21.15,20
Passes Offside,0.06,88
Passes Out of Bounds,0.93,13
Passes Intercepted,0.80,98
Passes Blocked,1.24,72
Shot-Creating Actions,3.34,53
,,
SCA (PassLive),2.35,63
SCA (PassDead),0.49,67
SCA (Drib),0.06,6
SCA (Sh),0.12,34
SCA (Fld),0.25,72
SCA (Def),0.06,49
,,
Goal-Creating Actions,0.25,23
,,
GCA (PassLive),0.25,50
GCA (PassDead),0.00,30
GCA (Drib),0.00,25
GCA (Sh),0.00,22
GCA (Fld),0.00,26
GCA (Def),0.00,40
Tackles,1.79,78
Tackles Won,0.93,56
Tackles (Def 3rd),0.93,93
Tackles (Mid 3rd),0.56,45
Tackles (Att 3rd),0.31,53
,,
Dribblers Tackled,0.49,59
Dribbles Contested,2.16,88
% of dribblers tackled,22.9%,17
Dribbled Past,1.67,7
,,
Pressures,18.68,66
Successful Pressures,6.06,86
Successful Pressure %,32.5%,96
Pressures (Def 3rd),5.26,87
Pressures (Mid 3rd),7.92,57
Pressures (Att 3rd),5.51,49
,,
Blocks,2.72,99
Shots Blocked,0.19,85
Shots Saved,0.00,49
Passes Blocked,2.54,99
,,
Interceptions,1.30,78
Tkl+Int,3.09,83
Clearances,0.37,46
Errors,0.00,57
Touches,44.23,25
Touches (Def Pen),0.93,61
Touches (Def 3rd),8.04,80
Touches (Mid 3rd),18.68,24
Touches (Att 3rd),21.53,29
Touches (Att Pen),1.86,2
Touches (Live-Ball),41.01,21
,,
Dribbles Completed,1.48,43
Dribbles Attempted,2.66,40
Successful Dribble %,55.8%,70
Players Dribbled Past,1.61,44
Nutmegs,0.00,3
,,
Carries,30.37,21
Total Carrying Distance,173.51,25
Progressive Carrying Distance,91.73,21
Progressive Carries,4.27,13
Carries into Final Third,1.55,26
Carries into Penalty Area,0.49,14
Miscontrols,1.98,60
Dispossessed,1.86,54
,,
Pass Targets,36.99,7
Passes Received,26.54,9
Passes Received %,71.7%,19
Progressive Passes Rec,4.02,9
Yellow Cards,0.19,35
Red Cards,0.00,56
Second Yellow Card,0.00,53
Fouls Committed,0.62,90
Fouls Drawn,2.72,90
Offsides,0.06,93
Crosses,3.46,92
,,
Interceptions,1.30,78
Tackles Won,0.93,56
Penalty Kicks Won,0.00,32
Penalty Kicks Conceded,0.06,1
Own Goals,0.00,51
Ball Recoveries,7.42,87
,,
Aerials won,0.31,15
Aerials lost,1.36,50
% of Aerials Won,18.5%,7
