--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.00,11
Assists,0.00,11
Non-Penalty Goals,0.00,12
Penalty Kicks Made,0.00,47
Penalty Kicks Attempted,0.00,47
Yellow Cards,0.22,52
Red Cards,0.00,61
,,
xG,0.02,7
npxG,0.02,7
xA,0.02,7
npxG+xA,0.04,4
Goals,0.00,11
Shots Total,0.44,9
Shots on target,0.04,5
Shots on target %,10.0%,4
Goals/Shot,0.00,12
Goals/Shot on target,0.00,12
Average Shot Distance,23.50,21
Shots from free kicks,0.00,33
Penalty Kicks Made,0.00,47
Penalty Kicks Attempted,0.00,47
,,
xG,0.02,7
npxG,0.02,7
npxG/Sh,0.05,25
Goals - xG,-0.02,36
Non-Penalty Goals - npxG,-0.02,37
Passes Completed,32.99,24
Passes Attempted,40.27,22
Pass Completion %,81.9%,42
Total Passing Distance,639.11,28
Progressive Passing Distance,153.27,24
,,
Passes Completed (Short),12.05,13
Passes Attempted (Short),14.33,15
Pass Completion % (Short),84.1%,15
,,
Passes Completed (Medium),16.04,43
Passes Attempted (Medium),18.05,40
Pass Completion % (Medium),88.8%,59
,,
Passes Completed (Long),4.34,29
Passes Attempted (Long),6.18,28
Pass Completion % (Long),70.2%,52
Assists,0.00,11
xA,0.02,7
Key Passes,0.48,19
Passes into Final Third,2.23,10
Passes into Penalty Area,0.18,4
Crosses into Penalty Area,0.00,8
Progressive Passes,2.89,21
Passes Attempted,40.27,22
,,
Live-ball passes,39.04,24
Dead-ball passes,1.23,35
Passes from Free Kicks,1.01,43
Through Balls,0.00,11
Passes Under Pressure,8.37,59
Switches,0.74,18
Crosses,0.00,1
Corner Kicks,0.04,51
,,
Inswinging Corner Kicks,0.04,64
Outswinging Corner Kicks,0.00,29
Straight Corner Kicks,0.00,38
,,
Ground passes,27.56,23
Low Passes,5.56,60
High Passes,7.14,41
,,
Passes Attempted (Left),1.80,2
Passes Attempted (Right),34.09,41
Passes Attempted (Head),2.76,83
Throw-Ins taken,0.09,29
Passes Attempted (Other),0.09,8
,,
Passes Completed,32.99,24
Passes Offside,0.09,77
Passes Out of Bounds,0.48,84
Passes Intercepted,1.31,63
Passes Blocked,0.96,50
Shot-Creating Actions,1.10,11
,,
SCA (PassLive),1.01,18
SCA (PassDead),0.00,23
SCA (Drib),0.00,15
SCA (Sh),0.00,9
SCA (Fld),0.04,36
SCA (Def),0.04,35
,,
Goal-Creating Actions,0.04,9
,,
GCA (PassLive),0.04,13
GCA (PassDead),0.00,39
GCA (Drib),0.00,42
GCA (Sh),0.00,35
GCA (Fld),0.00,39
GCA (Def),0.00,43
Tackles,2.41,60
Tackles Won,1.23,36
Tackles (Def 3rd),1.10,65
Tackles (Mid 3rd),1.05,54
Tackles (Att 3rd),0.26,52
,,
Dribblers Tackled,0.66,37
Dribbles Contested,1.80,41
% of dribblers tackled,36.6%,47
Dribbled Past,1.14,57
,,
Pressures,17.88,44
Successful Pressures,6.18,65
Successful Pressure %,34.6%,88
Pressures (Def 3rd),6.62,64
Pressures (Mid 3rd),9.29,46
Pressures (Att 3rd),1.97,21
,,
Blocks,3.02,99
Shots Blocked,0.74,97
Shots Saved,0.04,96
Passes Blocked,2.28,99
,,
Interceptions,3.55,99
Tkl+Int,5.96,95
Clearances,2.67,96
Errors,0.00,67
Touches,53.59,30
Touches (Def Pen),4.51,96
Touches (Def 3rd),18.80,83
Touches (Mid 3rd),31.29,28
Touches (Att 3rd),5.87,4
Touches (Att Pen),0.31,4
Touches (Live-Ball),52.41,32
,,
Dribbles Completed,0.22,5
Dribbles Attempted,0.39,4
Successful Dribble %,55.6%,29
Players Dribbled Past,0.26,5
Nutmegs,0.00,17
,,
Carries,26.86,10
Total Carrying Distance,128.47,12
Progressive Carrying Distance,57.53,11
Progressive Carries,1.88,8
Carries into Final Third,0.66,15
Carries into Penalty Area,0.00,7
Miscontrols,0.57,81
Dispossessed,0.66,80
,,
Pass Targets,29.66,7
Passes Received,27.91,12
Passes Received %,94.1%,72
Progressive Passes Rec,0.57,6
Yellow Cards,0.22,52
Red Cards,0.00,61
Second Yellow Card,0.00,58
Fouls Committed,1.36,70
Fouls Drawn,1.01,26
Offsides,0.04,38
Crosses,0.00,1
,,
Interceptions,3.55,99
Tackles Won,1.23,36
Penalty Kicks Won,0.00,43
Penalty Kicks Conceded,0.00,61
Own Goals,0.00,53
Ball Recoveries,11.30,83
,,
Aerials won,2.19,84
Aerials lost,1.97,11
% of Aerials Won,52.6%,62
