--- When using SR data, please cite us and provide a link and/or a mention.


 
Standard Stats,Standard Stats,Standard Stats
Statistic,Per 90,Percentile
Goals,0.06,73
Assists,0.12,68
Non-Penalty Goals,0.06,73
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.00,48
Yellow Cards,0.12,76
Red Cards,0.00,60
,,
xG,0.04,50
npxG,0.04,50
xA,0.15,85
npxG+xA,0.19,77
Goals,0.06,73
Shots Total,0.73,66
Shots on target,0.12,38
Shots on target %,16.7%,19
Goals/Shot,0.08,64
Goals/Shot on target,0.50,86
Average Shot Distance,14.30,89
Shots from free kicks,0.00,40
Penalty Kicks Made,0.00,49
Penalty Kicks Attempted,0.00,48
,,
xG,0.04,50
npxG,0.04,50
npxG/Sh,0.05,33
Goals - xG,+0.02,76
Non-Penalty Goals - npxG,+0.02,76
Passes Completed,35.18,30
Passes Attempted,46.93,28
Pass Completion %,75.0%,36
Total Passing Distance,584.42,19
Progressive Passing Distance,260.27,37
,,
Passes Completed (Short),17.25,43
Passes Attempted (Short),20.44,49
Pass Completion % (Short),84.4%,13
,,
Passes Completed (Medium),14.81,32
Passes Attempted (Medium),19.15,37
Pass Completion % (Medium),77.3%,25
,,
Passes Completed (Long),2.63,12
Passes Attempted (Long),4.89,8
Pass Completion % (Long),53.8%,57
Assists,0.12,68
xA,0.15,85
Key Passes,0.80,44
Passes into Final Third,2.45,44
Passes into Penalty Area,0.92,40
Crosses into Penalty Area,0.24,17
Progressive Passes,4.59,80
Passes Attempted,46.93,28
,,
Live-ball passes,37.69,33
Dead-ball passes,9.24,41
Passes from Free Kicks,0.18,2
Through Balls,0.06,69
Passes Under Pressure,7.71,86
Switches,0.31,1
Crosses,1.65,26
Corner Kicks,0.00,21
,,
Inswinging Corner Kicks,0.00,31
Outswinging Corner Kicks,0.00,31
Straight Corner Kicks,0.00,42
,,
Ground passes,24.90,31
Low Passes,10.77,49
High Passes,11.26,54
,,
Passes Attempted (Left),6.61,42
Passes Attempted (Right),28.82,55
Passes Attempted (Head),1.59,34
Throw-Ins taken,9.06,62
Passes Attempted (Other),0.18,70
,,
Passes Completed,35.18,30
Passes Offside,0.31,16
Passes Out of Bounds,0.24,99
Passes Intercepted,2.45,10
Passes Blocked,1.84,42
Shot-Creating Actions,1.96,64
,,
SCA (PassLive),1.65,74
SCA (PassDead),0.00,6
SCA (Drib),0.06,56
SCA (Sh),0.00,15
SCA (Fld),0.24,99
SCA (Def),0.00,22
,,
Goal-Creating Actions,0.43,94
,,
GCA (PassLive),0.31,91
GCA (PassDead),0.00,37
GCA (Drib),0.06,97
GCA (Sh),0.00,40
GCA (Fld),0.06,96
GCA (Def),0.00,46
Tackles,1.47,18
Tackles Won,0.67,8
Tackles (Def 3rd),0.55,4
Tackles (Mid 3rd),0.49,23
Tackles (Att 3rd),0.43,90
,,
Dribblers Tackled,0.67,27
Dribbles Contested,1.84,52
% of dribblers tackled,36.7%,11
Dribbled Past,1.16,25
,,
Pressures,14.81,71
Successful Pressures,3.73,44
Successful Pressure %,25.2%,5
Pressures (Def 3rd),5.26,40
Pressures (Mid 3rd),5.75,71
Pressures (Att 3rd),3.79,93
,,
Blocks,2.08,67
Shots Blocked,0.31,55
Shots Saved,0.00,41
Passes Blocked,1.77,69
,,
Interceptions,1.59,34
Tkl+Int,3.06,17
Clearances,1.71,36
Errors,0.00,70
Touches,58.18,28
Touches (Def Pen),2.94,34
Touches (Def 3rd),15.66,16
Touches (Mid 3rd),27.29,36
Touches (Att 3rd),17.13,41
Touches (Att Pen),2.63,86
Touches (Live-Ball),49.07,31
,,
Dribbles Completed,0.61,37
Dribbles Attempted,1.35,48
Successful Dribble %,45.5%,25
Players Dribbled Past,0.67,36
Nutmegs,0.18,86
,,
Carries,30.53,24
Total Carrying Distance,114.96,6
Progressive Carrying Distance,67.24,10
Progressive Carries,3.55,29
Carries into Final Third,0.67,4
Carries into Penalty Area,0.31,54
Miscontrols,1.04,37
Dispossessed,0.92,38
,,
Pass Targets,38.24,44
Passes Received,32.73,35
Passes Received %,85.6%,8
Progressive Passes Rec,3.24,82
Yellow Cards,0.12,76
Red Cards,0.00,60
Second Yellow Card,0.00,55
Fouls Committed,0.55,95
Fouls Drawn,0.86,38
Offsides,0.18,14
Crosses,1.65,26
,,
Interceptions,1.59,34
Tackles Won,0.67,8
Penalty Kicks Won,0.12,99
Penalty Kicks Conceded,0.06,7
Own Goals,0.00,57
Ball Recoveries,7.65,40
,,
Aerials won,1.04,42
Aerials lost,1.28,37
% of Aerials Won,44.7%,32
